identifier	lemma	context	indices_target_token
nf_1981_773908.txt-998-11	bit_nn	In this sentence "Even this efficiency would give a usable capacity of 240 million bits per second.", "bit_nn" means in one word :	129:130
news_1986_670455.txt-52-7	bit_nn	In this sentence "Mrs. Khonpoum is feeding the baby Thaithouna bits of hot dog along with the Laotian dishes.", "bit_nn" means in one word :	139:140
nf_1997_773513.txt-272-7	bit_nn	In this sentence "This came to only 300 x 1015 bits, much less than the traffic carried over the telephone network.", "bit_nn" means in one word :	145:146
nf_1979_773532.txt-870-20	bit_nn	In this sentence "A study of several versions (there are almost as many as there are writers and storytellers involved with this bit of folklore) leads the hunter through the change from pots of porridge to bowls; from an old vixen of a woman to a fox; from " Silverhair " to " Goldilocks "; through a variety of sympathies, or lack of them, on the part of follow-up artists and authors.", "bit_nn" means in one word :	417:418
fic_1975_10601.txt-872-29	bit_nn	In this sentence "The only child he really likes is Susie, the Eichelburger girl across the hedge and alleyway and white barn, who's high-strung and secretive, and every bit as friendless as he is.", "bit_nn" means in one word :	227:228
fic_1998_32409.txt-69-22	bit_nn	In this sentence "As he stood in the foyer, knocking snow off the tops of his boots after having nearly been assassinated by a bit of ice hidden on the stoop, as he unwound the red woolen muffler from his inflamed", "bit_nn" means in one word :	243:244
fic_1977_10629.txt-2755-16	bit_nn	In this sentence "It was obvious that Bruno would have to be peeled slowly, the informationextracted in small bits and pieces.", "bit_nn" means in one word :	156:157
fic_2002_31307.txt-88-41	bit_nn	In this sentence "Mama watered our small lawn and hummed church songs in a low sweet voice, while Lamont, Towanda, Roscoe, and LaVern ran up and down Kennedy Avenue with the other neighborhood kids, trying to get the last bit of play in before it got too dark and Mama said come in.", "bit_nn" means in one word :	312:313
news_1962_722562.txt-24-2	bit_nn	In this sentence "With a bit of luck, we're over the hump, " says one official of the finance ministry.", "bit_nn" means in one word :	133:134
fic_1966_10469.txt-2680-20	bit_nn	In this sentence "The bitterly cold air had found every loose stitch in Caroline's sweater and now was concentrating on the metal bits of brassiere that touched her skin.", "bit_nn" means in one word :	200:201
fic_2007_52343.txt-275-5	bit_nn	In this sentence "you offer me for the bit I can tell? "", "bit_nn" means in one word :	86:87
fic_1998_31530.txt-85-1	bit_nn	In this sentence "A bit of locale here-this is the North Fork of Long Island, State of New York, the Township of Southold, founded, according to a plaque out on the highway, in sixteen-forty-something by some people from New Haven, Connecticut, who, for all anybody knows, were on the lam from the king.", "bit_nn" means in one word :	333:334
nf_2001_776362.txt-61-7	bit_nn	In this sentence "// They talked to us a little bit about that, but as things happened.", "bit_nn" means in one word :	117:118
fic_1993_1040073.txt-2422-17	bit_nn	In this sentence "I thought about what other morsel from my day I had to offer my wife as a bit of pump priming for some inside information", "bit_nn" means in one word :	169:170
fic_1969_23866.txt-474-3	bit_nn	In this sentence "Sitting in a bit of a deadlock we decide there's nothing for it but to make Onion play.", "bit_nn" means in one word :	135:136
news_1988_668951.txt-44-7	bit_nn	In this sentence "We all get carried away a little bit with the importance of games, " Judge Thomas said. "", "bit_nn" means in one word :	137:138
fic_1986_10747.txt-8-12	bit_nn	In this sentence "These're just lumps o ' metal, there's never a bit of life between ' em. "", "bit_nn" means in one word :	122:123
fic_1968_10498.txt-2290-1	bit_nn	In this sentence "Two bits, " the old lady says. "", "bit_nn" means in one word :	80:81
fic_1961_780072.txt-2205-4	bit_nn	In this sentence "I got a little bit of good news. "", "bit_nn" means in one word :	82:83
mag_1982_492283.txt-17-3	bit_nn	In this sentence "I was a bit of a dreamer, " she says with a shrug.", "bit_nn" means in one word :	98:99
fic_2008_36192.txt-236-9	bit_nn	In this sentence "Lionel left you feeling heavy, superfluous, a bit of an impediment.", "bit_nn" means in one word :	115:116
fic_1983_780037.txt-2172-18	bit_nn	In this sentence "There was the usual banter between them on the way to the airport, dirty jokes, exchanged bits of gossip and old news.", "bit_nn" means in one word :	166:167
mag_1977_490791.txt-9-13	bit_nn	In this sentence "This time, through the scratch, I could see only a little bit of the bricks and none of the Hudson at all.", "bit_nn" means in one word :	154:155
nf_1969_774314.txt-490-17	bit_nn	In this sentence "Twisting is even as long as the heat is even, otherwise the hotter sections of the bit will twist more tightly than the cooler sections.", "bit_nn" means in one word :	184:185
fic_1982_13389.txt-2358-9	bit_nn	In this sentence "p. 104 VIC I'll be along in a bit.", "bit_nn" means in one word :	82:83
fic_1966_1008.txt-3443-14	bit_nn	In this sentence "She could not see the freshness of the house in Farnham, the new bits of furniture here and there; the autumn leaves in her own bedroom; her worktable full of the records of John's sorrowful summer; Jack handsomer and taller, and softer, also, in his welcoming mood; Ellen rosy and excited.", "bit_nn" means in one word :	338:339
news_1997_652831.txt-66-11	bit_nn	In this sentence "In her book about their relationship, " Love You to Bits and Pieces, " now being released by Penguin in the United States, Mrs. Helfgott describes her husband's life in what he calls the " heaven " of their rural home in Promised Land, two hours northwest of Sydney, where she said he plays the piano at least six hours a day.", "bit_nn" means in one word :	374:375
mag_1999_407884.txt-518-22	bit_nn	In this sentence "We were so close to the equator that the dish was pointed only slightly north, but it was pointing a fair bit east, probably at one of California's big commercial machines.", "bit_nn" means in one word :	220:221
mag_1960_431623.txt-15-9	bit_nn	In this sentence "Why is she knocking herself out on this acting bit?", "bit_nn" means in one word :	99:100
fic_1964_10453.txt-834-4	bit_nn	In this sentence "There's always a bit of money to be had for a worthy cause in Boston.", "bit_nn" means in one word :	117:118
fic_1853_3465.txt-1016-47	bit_nn	In this sentence "Betsey hoped the lady wouldn't go out to ride in her carriage, and forget, as she sometimes did, to pay her mother; and she hoped the cook would give her some cold tea to warm for their supper, and perhaps a bit of meat, or some potatoes.", "bit_nn" means in one word :	286:287
fic_1855_9053.txt-1148-7	bit_nn	In this sentence "The snow had covered up every chance bit and chip; and she well knew that she could not hope for anything there.", "bit_nn" means in one word :	160:161
fic_1851_688.txt-41-8	bit_nn	In this sentence "Aunty, do you feel nervous the least bit?", "bit_nn" means in one word :	89:90
fic_1856_5515.txt-524-25	bit_nn	In this sentence "" Well, Simon, " said Carrie, " I 'm so glad you are here with him; I should never take a bit of comfort if you were not.", "bit_nn" means in one word :	169:170
fic_1846_556.txt-3541-8	bit_nn	In this sentence "It was, however, a highly fashionable bit of pasteboard, as became", "bit_nn" means in one word :	114:115
fic_1825_7283.txt-354-18	bit_nn	In this sentence "Do you know that when I offered this morning to stay by the childer while she took a bit of sleep, that instead of resting her soul and body, she went and washed her things in the river, and got leave to iron in the house yonder, and did it all as particular as it might have been done for you, my leddy. "", "bit_nn" means in one word :	354:355
fic_1826_8999.txt-271-5	bit_nn	In this sentence "Though I am a small bit of an Irishman, I sha", "bit_nn" means in one word :	93:94
fic_1853_3465.txt-1401-134	bit_nn	In this sentence "You will see these persons round the stores, looking for bits of paper, and silk, and calico, that are swept out by the clerks, upon the pavement; you will see them watching round provision shops, for decayed vegetables, and fruits, and rinds of melons, which they sell to keepers of pigs; you will see them picking up peach stones to sell to confectioners, who crack them and use the kernels; you will see them round old buildings, carrying off, at the risk of cracked heads, pieces of decayed timber, and old nails; you will see them round new buildings, when the workmen are gone to meals, scampering off with boards, shingles, and bits of scaffolding.", "bit_nn" means in one word :	703:704
fic_1854_2820.txt-7-37	bit_nn	In this sentence "This good dame divided her time between squeezing the steaks, turning the corn cakes, kicking the dogs and administering various cuffs to sundry little black urchins, who were on the lookout to snatch a bit of the " hoe cake " whenever they could elude the argus eyes of Aunt Esther.", "bit_nn" means in one word :	331:332
mag_1845_555339.txt-10-10	bit_nn	In this sentence "The surface seemed entirely covered with a discoloring substance resembling bits of chopped hay, with jagged ends, each", "bit_nn" means in one word :	167:168
nf_1838_747482.txt-1671-13	bit_nn	In this sentence "He showed us a mite that had lived three months glazed to a bit of glass, and a beetle which had been above three years without eating, and seemed not particular how long it lived; a spider also which had been kept one year on the same abstemious /z/ regimen, and yet was going on living as usual.", "bit_nn" means in one word :	345:346
